Infrastructure Operations;16;2885563.35621;3298834.763;5740329.256
Infrastructure Operations;18;4590029.42936;4874793.029;7862588.8398
Infrastructure Operations;22;9274772.9758;13563943.8755;22883436.24
Engineering - Civil;10;158360.9616;203002.5888;258941.3832
Engineering - Civil;11;329318.80992;406695.6864;692758.0641
Engineering - Civil;12;529073.54332;651535.76485;1161789.0585
Engineering - Civil;13;1042454.19111;1123722.351;1926296.3226
Engineering - Civil;14;1350206.19158;1549496.009;2831893.938
Engineering - Civil;15;2382021.4865;2734917.083;3722613.77
Engineering - Civil;16;3711183.88563;4112484.0145;8343053.0677
Engineering - Civil;18;5296979.81587;6256058.7555;12040540.784
Engineering - Civil;19;8056874.61096;9044306.795;13803956.791
Mine Engineering;11;472492.590336;661788.806;1243050.7862
Mine Engineering;12;779027.113365;1095212.476;1479300.1695
Mine Engineering;13;1227745.0625;1383472.0045;1978845.4285
Mine Engineering;14;1936718.869;2175402.6175;2528540.986
Mine Engineering;15;2020326.39298;2172473.631;2558993.4236
Mine Engineering;16;2723346.51202;2891456.727;3371438.6836
Mine Engineering;18;4060435.56078;4398328.5765;6135650.2142
EPC Design;10;158920.646976;166279.068;221453.40384
EPC Design;11;230613.165725;320470.16425;674592.89025
EPC Design;12;432259.581888;533151.0758;1173441.9886
EPC Design;13;887563.755404;1132380.076;1848660.845
EPC Design;14;969485.41749;1525854.408;2665281.9856
EPC Design;15;1980158.67636;2297446.336;2929810.249
EPC Design;16;3472322.91408;3571260.708;6643362.3054
Marketing - B2B and B2C;13;1241659.19004;1272924.609;1768479.2258
Marketing - B2B and B2C;14;1475536.99458;1566040.9565;2035708.3695
Marketing - B2B and B2C;15;2924502.68328;3124438.022;3478013.2084
Marketing - B2B and B2C;16;4536459.6524;5238848.138;5996541.5962
Marketing - B2B and B2C;18;7435625.55716;7666824.869;10046365.2832
Marketing - B2B and B2C;19;10304267.7679;10869246.62;12689024.312
Marketing - B2B and B2C;22;15690736.1536;16950485.1;26544940.624
Power Trading;12;1698996.7454;2176449.008;3255969.564
