Education;[17, 18];9111341.29713;10340884.933;13260842.53
Education;[17, 18, 19];9111341.29713;10340884.933;13260842.53
Education;[18, 19];9111341.29713;10340884.933;13260842.53
Education;[18, 19, 20];9111341.29713;10340884.933;13260842.53
Education;[20, 21, 22];14944224.5599;15864190.97;23284715.817
Education;[21, 22];14944224.5599;15864190.97;23284715.817
Education;[21, 22, 23];14944224.5599;15864190.97;23284715.817
Education;[22, 23];14944224.5599;15864190.97;23284715.817
Education;[22, 23, 24];14858027.3856;14960791.08;22353697.966
Production and Manufacturing;[8, 9, 10];150582.379968;191342.76665;448850.4226
Production and Manufacturing;[9, 10];150582.379968;191342.76665;448850.4226
Production and Manufacturing;[9, 10, 11];176905.5552;235191.1464;561797.08037
Production and Manufacturing;[10, 11];176905.5552;235191.1464;561797.08037
Production and Manufacturing;[10, 11, 12];238716.295513;341864.48805;921266.65386
Production and Manufacturing;[11, 12];290166.966013;421400.04965;970606.87121
Production and Manufacturing;[11, 12, 13];343197.523584;489446.5176;1143972.1297
Production and Manufacturing;[12, 13];532244.6496;638965.3563;1294749.2021
Production and Manufacturing;[12, 13, 14];560547.23232;690866.2635;1606612.6828
Production and Manufacturing;[13, 14];760476.75495;1010699.664;2047704.0955
Production and Manufacturing;[13, 14, 15];820090.821896;1116331.4875;2426693.1248
Production and Manufacturing;[14, 15];1225489.12325;1481380.8;2844096.181
Production and Manufacturing;[14, 15, 16];1378401.5566;1804935.557;4022713.4
Production and Manufacturing;[15, 16];1989592.1386;2461888.283;4986518.146
Production and Manufacturing;[15, 16, 17];1991259.9797;2461888.283;4986224.8812
Production and Manufacturing;[16, 17];2571743.8964;3109279.96;5779821.3394
Production and Manufacturing;[16, 17, 18];2711875.76478;3370532.43;6342120.514
Production and Manufacturing;[17, 18];4563008.05379;5337641.037;8440241.1189
Production and Manufacturing;[17, 18, 19];4917409.41558;5984232.837;9487067.4467
Production and Manufacturing;[18, 19];4933348.28638;5999776.406;9490854.7881
Production and Manufacturing;[18, 19, 20];4945399.8717;6029089.177;9500323.1416
Production and Manufacturing;[19, 20];5950761.0193;7414585.172;10741626.894
Production and Manufacturing;[19, 20, 21];5950761.0193;7414585.172;10741626.894
Production and Manufacturing;[20, 21];8230135.69348;8310135.884;13896120.1268
Production and Manufacturing;[20, 21, 22];8857926.4445;10014921.68;17615736.45
Production and Manufacturing;[21, 22];9305930.54545;10489437.27;18657299.975
Production and Manufacturing;[21, 22, 23];9305930.54545;10489437.27;18657299.975
Production and Manufacturing;[22, 23];9305930.54545;10489437.27;18657299.975
Production and Manufacturing;[22, 23, 24];9504963.47452;11333619.385;17752860.355
Production and Manufacturing;[23, 24];11339276.9728;11950023.84;14317163.197
Production and Manufacturing;[23, 24, 25];11339276.9728;11950023.84;14317163.197
Production and Manufacturing;[24, 25];11339276.9728;11950023.84;14317163.197
Production and Manufacturing;[24, 25, 26];11339276.9728;11950023.84;14317163.197
Sales;[8, 9, 10];215338.3726;226052.6584;249648.3244
Sales;[9, 10];215338.3726;226052.6584;249648.3244
Sales;[9, 10, 11];266380.8433;308108.115;593201.49112
Sales;[10, 11];266380.8433;308108.115;593201.49112
Sales;[10, 11, 12];359472.74278;480402.2945;1049411.427
Sales;[11, 12];398622.9953;508483.7393;1069028.16
Sales;[11, 12, 13];442965.986975;582639.3502;1346019.163
Sales;[12, 13];574343.473502;730290.3515;1531194.7624
Sales;[12, 13, 14];627275.842175;873645.80325;1924534.15
Sales;[13, 14];1024842.56091;1233253.368;2461503.0003
